ID,AGENCY_CODE,PROJ_CODE,S_ID,O_ID,H_NO,O_LATITUDE_GDA,O_LONGITUDE_GDA,O_WA_SOILGRP_CODE,H_TEXTURE,P_HCO3_,P_HCO3_1,P_HCO3_2,P_HCO3_3,P_HCO3_4,P_any_,P_buff_,P_buff_1,P_buff_2,P_buffany,ENT_DESC,PROP_DESC,LAND_USE_DESCRIPTION,LU_SEL
501_FFS_0063_1,501,FFS,0063,1,4,-29.87555,116.65772,508,SCL,20,,,,,20,77.9,,,77.9,Agricultural,Rural,,2
501_FFS_0064_1,501,FFS,0064,1,1,-29.88338,116.16386,,,39,,,,,39,,,,,Agricultural,Rural,,2
501_FFS_0065_1,501,FFS,0065,1,1,-29.84621,116.16231,406,LS,31,,,,,31,,,,,Agricultural,Rural,,2
501_FFS_0065_1,501,FFS,0065,1,2,-29.84621,116.16231,406,SC,31,,,,,31,,,,,Agricultural,Rural,,2
501_FFS_0065_1,501,FFS,0065,1,3,-29.84621,116.16231,406,LC,4,,,,,4,55.8,,,55.8,Agricultural,Rural,,2
501_FFS_0065_1,501,FFS,0065,1,4,-29.84621,116.16231,406,LC,3,,,,,3,72.3,,,72.3,Agricultural,Rural,,2
501_FFS_0065_1,501,FFS,0065,1,4,-29.84621,116.16231,406,LC,1,,,,,1,66.2,,,66.2,Agricultural,Rural,,2
501_FFS_0066_1,501,FFS,0066,1,4,-29.86435,116.16133,443,CS,1,,,,,1,74.2,,,74.2,Agricultural,Rural,,2
501_FFS_0066_1,501,FFS,0066,1,1,-29.86435,116.16133,443,LS,40,,,,,40,,,,,Agricultural,Rural,,2
501_FFS_0066_1,501,FFS,0066,1,3,-29.86435,116.16133,443,CS,6,,,,,6,67,,,67,Agricultural,Rural,,2
501_FFS_0066_1,501,FFS,0066,1,3,-29.86435,116.16133,443,CS,1,,,,,1,74.2,,,74.2,Agricultural,Rural,,2
501_FFS_0067_1,501,FFS,0067,1,4,-30.28617,116.6203,508,SLC,3,,,,,3,139,,,139,Agricultural,Rural,,2
501_FFS_0067_1,501,FFS,0067,1,3,-30.28617,116.6203,508,SLC,3,,,,,3,108.3,,,108.3,Agricultural,Rural,,2
501_FFS_0067_1,501,FFS,0067,1,3,-30.28617,116.6203,508,SLC,2,,,,,2,126.6,,,126.6,Agricultural,Rural,,2
501_FFS_0067_1,501,FFS,0067,1,2,-30.28617,116.6203,508,SLC,3,,,,,3,108.3,,,108.3,Agricultural,Rural,,2
501_FFS_0067_1,501,FFS,0067,1,1,-30.28617,116.6203,508,SL,61,,,,,61,,,,,Agricultural,Rural,,2
501_FFS_0067_1,501,FFS,0067,1,2,-30.28617,116.6203,508,SLC,61,,,,,61,,,,,Agricultural,Rural,,2
501_FFS_0068_1,501,FFS,0068,1,3,-30.29622,116.47002,446,CS,1,,,,,1,39.8,,,39.8,Agricultural,Rural,,2
501_FFS_0068_1,501,FFS,0068,1,1,-30.29622,116.47002,446,CS,30,,,,,30,,,,,Agricultural,Rural,,2
501_FFS_0068_1,501,FFS,0068,1,2,-30.29622,116.47002,446,CS,30,,,,,30,,,,,Agricultural,Rural,,2
501_FFS_0068_1,501,FFS,0068,1,3,-30.29622,116.47002,446,CS,4,,,,,4,31.4,,,31.4,Agricultural,Rural,,2
501_FFS_0069_1,501,FFS,0069,1,4,-30.2507,116.64339,542,MC,1,,,,,1,276.2,,,276.2,Agricultural,Rural,,2
501_FFS_0069_1,501,FFS,0069,1,4,-30.2507,116.64339,542,MC,1,,,,,1,242.9,,,242.9,Agricultural,Rural,,2
501_FFS_0069_1,501,FFS,0069,1,3,-30.2507,116.64339,542,LC,4,,,,,4,325.3,,,325.3,Agricultural,Rural,,2
501_FFS_0069_1,501,FFS,0069,1,1,-30.2507,116.64339,542,L,36,,,,,36,,,,,Agricultural,Rural,,2
501_FFS_0070_1,501,FFS,0070,1,1,-30.32339,117.06142,544,SL,27,,,,,27,,,,,Agricultural,Rural,,2
501_FFS_0070_1,501,FFS,0070,1,3,-30.32339,117.06142,544,SC,3,,,,,3,90.3,,,90.3,Agricultural,Rural,,2
501_FFS_0070_1,501,FFS,0070,1,3,-30.32339,117.06142,544,SC,3,,,,,3,95.1,,,95.1,Agricultural,Rural,,2
501_FFS_0070_1,501,FFS,0070,1,4,-30.32339,117.06142,544,SL,5,,,,,5,101.1,,,101.1,Agricultural,Rural,,2
501_FFS_0071_1,501,FFS,0071,1,1,-30.35304,117.07137,407,CS,25,,,,,25,,,,,Agricultural,Rural,,2
501_FFS_0071_1,501,FFS,0071,1,3,-30.35304,117.07137,407,CS,1,,,,,1,48.1,,,48.1,Agricultural,Rural,,2
501_FFS_0071_1,501,FFS,0071,1,4,-30.35304,117.07137,407,SCL,1,,,,,1,65.7,,,65.7,Agricultural,Rural,,2
501_FFS_0072_1,501,FFS,0072,1,3,-30.35679,117.09812,446,CS,3,,,,,3,37.9,,,37.9,Agricultural,Rural,,2
501_FFS_0072_1,501,FFS,0072,1,3,-30.35679,117.09812,446,CS,3,,,,,3,54,,,54,Agricultural,Rural,,2
501_FFS_0072_1,501,FFS,0072,1,3,-30.35679,117.09812,446,CS,3,,,,,3,63.8,,,63.8,Agricultural,Rural,,2
501_FFS_0079_1,501,FFS,0079,1,1,-31.51618,116.89998,464,LS,15,,,,,15,,,,,Agricultural,Rural,,2
501_FFS_0079_1,501,FFS,0079,1,3,-31.51618,116.89998,464,SCL,16,,,,,16,29.5,,,29.5,Agricultural,Rural,,2
501_FFS_0079_1,501,FFS,0079,1,4,-31.51618,116.89998,464,SL,7,,,,,7,32.1,,,32.1,Agricultural,Rural,,2
501_FFS_0080_1,501,FFS,0080,1,1,-31.49948,116.8918,446,CS,16,,,,,16,,,,,Agricultural,Rural,,2
501_FFS_0080_1,501,FFS,0080,1,3,-31.49948,116.8918,446,CS,24,,,,,24,26.6,,,26.6,Agricultural,Rural,,2
501_FFS_0080_1,501,FFS,0080,1,4,-31.49948,116.8918,446,CS,9,,,,,9,21.7,,,21.7,Agricultural,Rural,,2
501_FFS_0080_1,501,FFS,0080,1,5,-31.49948,116.8918,446,,3,,,,,3,53.6,,,53.6,Agricultural,Rural,,2
501_FFS_0081_1,501,FFS,0081,1,2,-31.54728,116.89005,300,,10,,,,,10,63.8,,,63.8,Agricultural,Rural,,2
501_FFS_0081_1,501,FFS,0081,1,2,-31.54728,116.89005,300,,11,,,,,11,112.9,,,112.9,Agricultural,Rural,,2
501_FFS_0081_1,501,FFS,0081,1,1,-31.54728,116.89005,300,SL,10,,,,,10,63.8,,,63.8,Agricultural,Rural,,2
501_FFS_0081_1,501,FFS,0081,1,1,-31.54728,116.89005,300,SL,35,,,,,35,,,,,Agricultural,Rural,,2
501_FFS_0082_1,501,FFS,0082,1,2,-31.6455,117.34168,301,CS,46,,,,,46,,,,,Agricultural,Rural,,2
501_FFS_0082_1,501,FFS,0082,1,3,-31.6455,117.34168,301,CS,12,,,,,12,27.1,,,27.1,Agricultural,Rural,,2
501_FFS_0082_1,501,FFS,0082,1,4,-31.6455,117.34168,301,,6,,,,,6,43.6,,,43.6,Agricultural,Rural,,2
501_FFS_0082_1,501,FFS,0082,1,1,-31.6455,117.34168,301,CS,46,,,,,46,,,,,Agricultural,Rural,,2
501_FFS_0083_1,501,FFS,0083,1,1,-31.64665,117.34105,303,CS,35,,,,,35,,,,,Agricultural,Rural,,2
501_FFS_0083_1,501,FFS,0083,1,3,-31.64665,117.34105,303,SL,14,,,,,14,32.3,,,32.3,Agricultural,Rural,,2
501_FFS_0083_1,501,FFS,0083,1,3,-31.64665,117.34105,303,SL,4,,,,,4,39,,,39,Agricultural,Rural,,2
501_FFS_0083_1,501,FFS,0083,1,4,-31.64665,117.34105,303,,1,,,,,1,54,,,54,Agricultural,Rural,,2
501_FFS_0084_1,501,FFS,0084,1,2,-31.66387,117.32805,602,SC,28,,,,,28,,,,,Agricultural,Rural,,2
501_FFS_0084_1,501,FFS,0084,1,3,-31.66387,117.32805,602,SC,3,,,,,3,93.4,,,93.4,Agricultural,Rural,,2
501_FFS_0084_1,501,FFS,0084,1,1,-31.66387,117.32805,602,SC,28,,,,,28,,,,,Agricultural,Rural,,2
501_FFS_0084_1,501,FFS,0084,1,3,-31.66387,117.32805,602,SC,1,,,,,1,87.6,,,87.6,Agricultural,Rural,,2
501_FFS_0085_1,501,FFS,0085,1,1,-31.52047,117.40895,404,LS,61,,,,,61,,,,,Agricultural,Rural,,2
501_FFS_0085_1,501,FFS,0085,1,3,-31.52047,117.40895,404,SCL,24,,,,,24,15.3,,,15.3,Agricultural,Rural,,2
501_FFS_0085_1,501,FFS,0085,1,4,-31.52047,117.40895,404,LC,1,,,,,1,25.3,,,25.3,Agricultural,Rural,,2
501_FFS_0086_1,501,FFS,0086,1,1,-31.4878,117.40895,446,S,27,,,,,27,,,,,Agricultural,Rural,,2
501_FFS_0086_1,501,FFS,0086,1,3,-31.4878,117.40895,446,CS,5,,,,,5,24.8,,,24.8,Agricultural,Rural,,2
501_FFS_0086_1,501,FFS,0086,1,3,-31.4878,117.40895,446,CS,2,,,,,2,35.3,,,35.3,Agricultural,Rural,,2
501_FFS_0086_1,501,FFS,0086,1,4,-31.4878,117.40895,446,CS,2,,,,,2,35.3,,,35.3,Agricultural,Rural,,2
501_FFS_0087_1,501,FFS,0087,1,1,-31.44975,117.40412,402,S,33,,,,,33,,,,,Agricultural,Rural,,2
501_FFS_0087_1,501,FFS,0087,1,3,-31.44975,117.40412,402,MC,1,,,,,1,46.8,,,46.8,Agricultural,Rural,,2
501_FFS_0087_1,501,FFS,0087,1,4,-31.44975,117.40412,402,KSC,1,,,,,1,46.8,,,46.8,Agricultural,Rural,,2
501_FFS_0087_1,501,FFS,0087,1,3,-31.44975,117.40412,402,MC,13,,,,,13,11.5,,,11.5,Agricultural,Rural,,2
501_FFS_0087_1,501,FFS,0087,1,2,-31.44975,117.40412,402,S,33,,,,,33,,,,,Agricultural,Rural,,2
501_FFS_0087_1,501,FFS,0087,1,3,-31.44975,117.40412,402,MC,1,,,,,1,29.9,,,29.9,Agricultural,Rural,,2
501_FFS_0088_1,501,FFS,0088,1,1,-31.67478,117.372,462,LS,26,,,,,26,,,,,Agricultural,Rural,,2
501_FFS_0088_1,501,FFS,0088,1,2,-31.67478,117.372,462,SL,26,,,,,26,,,,,Agricultural,Rural,,2
501_FFS_0088_1,501,FFS,0088,1,3,-31.67478,117.372,462,SCL,6,,,,,6,29.9,,,29.9,Agricultural,Rural,,2
501_FFS_0088_1,501,FFS,0088,1,4,-31.67478,117.372,462,SCL,4,,,,,4,61.6,,,61.6,Agricultural,Rural,,2
501_FFS_0088_1,501,FFS,0088,1,5,-31.67478,117.372,462,,3,,,,,3,77.4,,,77.4,Agricultural,Rural,,2
501_FFS_0089_1,501,FFS,0089,1,3,-31.70203,117.02892,408,MC,6,,,,,6,74.9,,,74.9,Agricultural,Rural,,2
501_FFS_0089_1,501,FFS,0089,1,4,-31.70203,117.02892,408,MC,3,,,,,3,162.4,,,162.4,Agricultural,Rural,,2
501_FFS_0089_1,501,FFS,0089,1,1,-31.70203,117.02892,408,CS,48,,,,,48,,,,,Agricultural,Rural,,2
501_FFS_0089_1,501,FFS,0089,1,4,-31.70203,117.02892,408,MC,5,,,,,5,169.5,,,169.5,Agricultural,Rural,,2
501_FFS_0090_1,501,FFS,0090,1,1,-31.72795,117.03333,408,LS,28,,,,,28,,,,,Agricultural,Rural,,2
501_FFS_0090_1,501,FFS,0090,1,2,-31.72795,117.03333,408,SC,15,,,,,15,25.2,,,25.2,Agricultural,Rural,,2
501_FFS_0090_1,501,FFS,0090,1,3,-31.72795,117.03333,408,LC,3,,,,,3,107.3,,,107.3,Agricultural,Rural,,2
501_FFS_0090_1,501,FFS,0090,1,3,-31.72795,117.03333,408,LC,15,,,,,15,25.2,,,25.2,Agricultural,Rural,,2
501_FFS_0090_1,501,FFS,0090,1,3,-31.72795,117.03333,408,LC,2,,,,,2,70.1,,,70.1,Agricultural,Rural,,2
501_FFS_0090_1,501,FFS,0090,1,4,-31.72795,117.03333,408,,2,,,,,2,70.1,,,70.1,Agricultural,Rural,,2
501_FFS_0091_1,501,FFS,0091,1,4,-31.63138,117.07433,464,SL,3,,,,,3,77.2,,,77.2,Agricultural,Rural,,2
501_FFS_0091_1,501,FFS,0091,1,3,-31.63138,117.07433,464,SL,3,,,,,3,77.2,,,77.2,Agricultural,Rural,,2
501_FFS_0091_1,501,FFS,0091,1,1,-31.63138,117.07433,464,CS,39,,,,,39,,,,,Agricultural,Rural,,2
501_FFS_0091_1,501,FFS,0091,1,2,-31.63138,117.07433,464,CS,8,,,,,8,65.9,,,65.9,Agricultural,Rural,,2
501_FFS_0091_1,501,FFS,0091,1,3,-31.63138,117.07433,464,SL,8,,,,,8,65.9,,,65.9,Agricultural,Rural,,2
501_FFS_0092_1,501,FFS,0092,1,1,-31.59478,117.06893,446,WCS,30,,,,,30,,,,,Agricultural,Rural,,2
501_FFS_0092_1,501,FFS,0092,1,3,-31.59478,117.06893,446,CS,16,,,,,16,26.3,,,26.3,Agricultural,Rural,,2
501_FFS_0092_1,501,FFS,0092,1,3,-31.59478,117.06893,446,CS,3,,,,,3,29.1,,,29.1,Agricultural,Rural,,2
501_FFS_0092_1,501,FFS,0092,1,4,-31.59478,117.06893,446,SL,3,,,,,3,41.4,,,41.4,Agricultural,Rural,,2
501_FFS_0093_1,501,FFS,0093,1,4,-31.46997,116.51488,541,MC,8,,,,,8,30.4,,,30.4,Agricultural,Rural,,2
501_FFS_0093_1,501,FFS,0093,1,5,-31.46997,116.51488,541,SLC,6,,,,,6,25.7,,,25.7,Agricultural,Rural,,2
501_FFS_0093_1,501,FFS,0093,1,3,-31.46997,116.51488,541,MHC,8,,,,,8,30.4,,,30.4,Agricultural,Rural,,2
501_FFS_0093_1,501,FFS,0093,1,3,-31.46997,116.51488,541,MHC,15,,,,,15,31.4,,,31.4,Agricultural,Rural,,2
501_FFS_0093_1,501,FFS,0093,1,2,-31.46997,116.51488,541,SCL,15,,,,,15,31.4,,,31.4,Agricultural,Rural,,2
501_FFS_0093_1,501,FFS,0093,1,1,-31.46997,116.51488,541,SL,56,,,,,56,,,,,Agricultural,Rural,,2
501_FFS_0094_1,501,FFS,0094,1,3,-31.47113,116.52287,504,SMC,13,,,,,13,28.9,,,28.9,Agricultural,Rural,,2
501_FFS_0094_1,501,FFS,0094,1,3,-31.47113,116.52287,504,SMC,5,,,,,5,23.1,,,23.1,Agricultural,Rural,,2
501_FFS_0094_1,501,FFS,0094,1,4,-31.47113,116.52287,504,CL,4,,,,,4,18,,,18,Agricultural,Rural,,2
501_FFS_0094_1,501,FFS,0094,1,4,-31.47113,116.52287,504,CL,5,,,,,5,23.1,,,23.1,Agricultural,Rural,,2
501_FFS_0094_1,501,FFS,0094,1,1,-31.47113,116.52287,504,SL,64,,,,,64,,,,,Agricultural,Rural,,2
501_FFS_0095_1,501,FFS,0095,1,1,-31.4453,116.53362,446,S,45,,,,,45,,,,,Agricultural,Rural,,2
501_FFS_0095_1,501,FFS,0095,1,2,-31.4453,116.53362,446,S,10,,,,,10,43.6,,,43.6,Agricultural,Rural,,2
501_FFS_0095_1,501,FFS,0095,1,3,-31.4453,116.53362,446,LS,8,,,,,8,60.2,,,60.2,Agricultural,Rural,,2
501_FFS_0095_1,501,FFS,0095,1,3,-31.4453,116.53362,446,LS,10,,,,,10,43.6,,,43.6,Agricultural,Rural,,2
501_FFS_0096_1,501,FFS,0096,1,3,-31.31512,116.62202,407,FS,12,,,,,12,13.7,,,13.7,Agricultural,Rural,,2
501_FFS_0096_1,501,FFS,0096,1,4,-31.31512,116.62202,407,LC,5,,,,,5,7.6,,,7.6,Agricultural,Rural,,2
501_FFS_0096_1,501,FFS,0096,1,1,-31.31512,116.62202,407,FS,30,,,,,30,,,,,Agricultural,Rural,,2
501_FFS_0096_1,501,FFS,0096,1,5,-31.31512,116.62202,407,,2,,,,,2,40.8,,,40.8,Agricultural,Rural,,2
501_FFS_0097_1,501,FFS,0097,1,1,-31.29783,116.6254,301,S,20,,,,,20,,,,,Agricultural,Rural,,2
501_FFS_0097_1,501,FFS,0097,1,3,-31.29783,116.6254,301,SL,13,,,,,13,16.2,,,16.2,Agricultural,Rural,,2
501_FFS_0097_1,501,FFS,0097,1,4,-31.29783,116.6254,301,,14,,,,,14,24.1,,,24.1,Agricultural,Rural,,2
501_FFS_0097_1,501,FFS,0097,1,4,-31.29783,116.6254,301,,4,,,,,4,69,,,69,Agricultural,Rural,,2
501_FFS_0098_1,501,FFS,0098,1,1,-31.30427,116.62905,462,S,19,,,,,19,,,,,Agricultural,Rural,,2
501_FFS_0098_1,501,FFS,0098,1,3,-31.30427,116.62905,462,LS,11,,,,,11,9.3,,,9.3,Agricultural,Rural,,2
501_FFS_0098_1,501,FFS,0098,1,3,-31.30427,116.62905,462,LS,5,,,,,5,28,,,28,Agricultural,Rural,,2
501_FFS_0098_1,501,FFS,0098,1,4,-31.30427,116.62905,462,LS,1,,,,,1,62.4,,,62.4,Agricultural,Rural,,2
501_FFS_0098_1,501,FFS,0098,1,4,-31.30427,116.62905,462,LS,5,,,,,5,28,,,28,Agricultural,Rural,,2
501_FFS_0099_1,501,FFS,0099,1,1,-31.3121,116.54128,541,SCL,32,,,,,32,,,,,Agricultural,Rural,,2
501_FFS_0099_1,501,FFS,0099,1,4,-31.3121,116.54128,541,LMC,6,,,,,6,93,,,93,Agricultural,Rural,,2
501_FFS_0099_1,501,FFS,0099,1,4,-31.3121,116.54128,541,LMC,3,,,,,3,163.1,,,163.1,Agricultural,Rural,,2
501_FFS_0099_1,501,FFS,0099,1,3,-31.3121,116.54128,541,LMC,6,,,,,6,93,,,93,Agricultural,Rural,,2
501_FFS_0099_1,501,FFS,0099,1,2,-31.3121,116.54128,541,SLC,11,,,,,11,61.8,,,61.8,Agricultural,Rural,,2
501_FFS_0099_1,501,FFS,0099,1,3,-31.3121,116.54128,541,LMC,11,,,,,11,61.8,,,61.8,Agricultural,Rural,,2
501_FFS_0100_1,501,FFS,0100,1,1,-31.30327,116.53518,463,LS,47,,,,,47,,,,,Agricultural,Rural,WHEAT,2
501_FFS_0100_1,501,FFS,0100,1,3,-31.30327,116.53518,463,SCL,7,,,,,7,32.5,,,32.5,Agricultural,Rural,WHEAT,2
501_FFS_0100_1,501,FFS,0100,1,4,-31.30327,116.53518,463,SL,5,,,,,5,38.1,,,38.1,Agricultural,Rural,WHEAT,2
501_FFS_0100_1,501,FFS,0100,1,4,-31.30327,116.53518,463,SL,7,,,,,7,32.5,,,32.5,Agricultural,Rural,WHEAT,2
501_FFS_0100_1,501,FFS,0100,1,1,-31.30327,116.53518,463,LS,47,,,,,47,,,,,Agricultural,Rural,OTHER GRAIN CROPS,2
501_FFS_0100_1,501,FFS,0100,1,3,-31.30327,116.53518,463,SCL,7,,,,,7,32.5,,,32.5,Agricultural,Rural,OTHER GRAIN CROPS,2
501_FFS_0100_1,501,FFS,0100,1,4,-31.30327,116.53518,463,SL,5,,,,,5,38.1,,,38.1,Agricultural,Rural,OTHER GRAIN CROPS,2
501_FFS_0100_1,501,FFS,0100,1,4,-31.30327,116.53518,463,SL,7,,,,,7,32.5,,,32.5,Agricultural,Rural,OTHER GRAIN CROPS,2
501_FFS_0100_1,501,FFS,0100,1,1,-31.30327,116.53518,463,LS,47,,,,,47,,,,,Agricultural,Rural,SHEEP,2
501_FFS_0100_1,501,FFS,0100,1,3,-31.30327,116.53518,463,SCL,7,,,,,7,32.5,,,32.5,Agricultural,Rural,SHEEP,2
501_FFS_0100_1,501,FFS,0100,1,4,-31.30327,116.53518,463,SL,5,,,,,5,38.1,,,38.1,Agricultural,Rural,SHEEP,2
501_FFS_0100_1,501,FFS,0100,1,4,-31.30327,116.53518,463,SL,7,,,,,7,32.5,,,32.5,Agricultural,Rural,SHEEP,2
501_FFS_0100_1,501,FFS,0100,1,1,-31.30327,116.53518,463,LS,47,,,,,47,,,,,Agricultural,Rural,SHEEP FOR WOOL,2
501_FFS_0100_1,501,FFS,0100,1,3,-31.30327,116.53518,463,SCL,7,,,,,7,32.5,,,32.5,Agricultural,Rural,SHEEP FOR WOOL,2
501_FFS_0100_1,501,FFS,0100,1,4,-31.30327,116.53518,463,SL,5,,,,,5,38.1,,,38.1,Agricultural,Rural,SHEEP FOR WOOL,2
501_FFS_0100_1,501,FFS,0100,1,4,-31.30327,116.53518,463,SL,7,,,,,7,32.5,,,32.5,Agricultural,Rural,SHEEP FOR WOOL,2
501_FFS_0101_1,501,FFS,0101,1,4,-31.36763,116.52782,504,LC,6,,,,,6,137,,,137,Agricultural,Rural,,2
501_FFS_0101_1,501,FFS,0101,1,2,-31.36763,116.52782,504,SCL,6,,,,,6,91.5,,,91.5,Agricultural,Rural,,2
501_FFS_0101_1,501,FFS,0101,1,4,-31.36763,116.52782,504,LC,3,,,,,3,100.9,,,100.9,Agricultural,Rural,,2
501_FFS_0101_1,501,FFS,0101,1,3,-31.36763,116.52782,504,LC,6,,,,,6,91.5,,,91.5,Agricultural,Rural,,2
501_FFS_0101_1,501,FFS,0101,1,1,-31.36763,116.52782,504,SL,48,,,,,48,,,,,Agricultural,Rural,,2
501_FFS_0101_1,501,FFS,0101,1,3,-31.36763,116.52782,504,LC,3,,,,,3,100.9,,,100.9,Agricultural,Rural,,2
501_FFS_0102_1,501,FFS,0102,1,1,-31.6684,117.09073,408,CS,19,,,,,19,,,,,Agricultural,Rural,,2
501_FFS_0102_1,501,FFS,0102,1,2,-31.6684,117.09073,408,SCL,19,,,,,19,,,,,Agricultural,Rural,,2
501_FFS_0102_1,501,FFS,0102,1,3,-31.6684,117.09073,408,FSCL,6,,,,,6,34.8,,,34.8,Agricultural,Rural,,2
501_FFS_0102_1,501,FFS,0102,1,3,-31.6684,117.09073,408,FSCL,2,,,,,2,67,,,67,Agricultural,Rural,,2
501_FFS_0102_1,501,FFS,0102,1,4,-31.6684,117.09073,408,LMC,8,,,,,8,58.4,,,58.4,Agricultural,Rural,,2
501_FFS_0102_1,501,FFS,0102,1,4,-31.6684,117.09073,408,LMC,2,,,,,2,67,,,67,Agricultural,Rural,,2
501_FFS_0103_1,501,FFS,0103,1,3,-31.69792,117.22045,408,KSCL,9,,,,,9,30,,,30,Agricultural,Rural,,2
501_FFS_0103_1,501,FFS,0103,1,4,-31.69792,117.22045,408,SLC,6,,,,,6,97.1,,,97.1,Agricultural,Rural,,2
501_FFS_0103_1,501,FFS,0103,1,2,-31.69792,117.22045,408,CS,24,,,,,24,,,,,Agricultural,Rural,,2
501_FFS_0103_1,501,FFS,0103,1,1,-31.69792,117.22045,408,LS,24,,,,,24,,,,,Agricultural,Rural,,2
501_FFS_0103_1,501,FFS,0103,1,4,-31.69792,117.22045,408,SLC,1,,,,,1,91.4,,,91.4,Agricultural,Rural,,2
501_FFS_0104_1,501,FFS,0104,1,1,-31.69398,117.22738,404,CS,41,,,,,41,,,,,Agricultural,Rural,,2
501_FFS_0104_1,501,FFS,0104,1,2,-31.69398,117.22738,404,KSCL,10,,,,,10,13.2,,,13.2,Agricultural,Rural,,2
501_FFS_0104_1,501,FFS,0104,1,3,-31.69398,117.22738,404,KSCL,2,,,,,2,104.8,,,104.8,Agricultural,Rural,,2
501_FFS_0104_1,501,FFS,0104,1,3,-31.69398,117.22738,404,KSCL,10,,,,,10,13.2,,,13.2,Agricultural,Rural,,2
501_FFS_0105_1,501,FFS,0105,1,5,-31.3767,116.73522,408,,7,,,,,7,68.1,,,68.1,Agricultural,Rural,,2
501_FFS_0105_1,501,FFS,0105,1,1,-31.3767,116.73522,408,LS,58,,,,,58,,,,,Agricultural,Rural,,2
501_FFS_0105_1,501,FFS,0105,1,2,-31.3767,116.73522,408,LS,13,,,,,13,30,,,30,Agricultural,Rural,,2
501_FFS_0105_1,501,FFS,0105,1,3,-31.3767,116.73522,408,CL,13,,,,,13,30,,,30,Agricultural,Rural,,2
501_FFS_0105_1,501,FFS,0105,1,4,-31.3767,116.73522,408,CL,4,,,,,4,56.6,,,56.6,Agricultural,Rural,,2
501_FFS_0106_1,501,FFS,0106,1,4,-31.39933,116.7189,407,LC,8,,,,,8,45.3,,,45.3,Agricultural,Rural,,2
501_FFS_0106_1,501,FFS,0106,1,4,-31.39933,116.7189,407,LC,13,,,,,13,66.9,,,66.9,Agricultural,Rural,,2
501_FFS_0106_1,501,FFS,0106,1,1,-31.39933,116.7189,407,LS,68,,,,,68,,,,,Agricultural,Rural,,2
501_FFS_0106_1,501,FFS,0106,1,3,-31.39933,116.7189,407,CS,8,,,,,8,45.3,,,45.3,Agricultural,Rural,,2
501_FFS_0106_1,501,FFS,0106,1,2,-31.39933,116.7189,407,CS,68,,,,,68,,,,,Agricultural,Rural,,2
501_FFS_0107_1,501,FFS,0107,1,1,-31.39125,116.73003,406,LS,72,,,,,72,,,,,Agricultural,Rural,,2
501_FFS_0107_1,501,FFS,0107,1,2,-31.39125,116.73003,406,CL,6,,,,,6,119.1,,,119.1,Agricultural,Rural,,2
501_FFS_0107_1,501,FFS,0107,1,3,-31.39125,116.73003,406,LC,5,,,,,5,167.4,,,167.4,Agricultural,Rural,,2
501_FFS_0107_1,501,FFS,0107,1,3,-31.39125,116.73003,406,LC,6,,,,,6,119.1,,,119.1,Agricultural,Rural,,2
501_FFS_0107_1,501,FFS,0107,1,4,-31.39125,116.73003,406,LC,6,,,,,6,150,,,150,Agricultural,Rural,,2
501_FFS_0109_1,501,FFS,0109,1,2,-32.63183,117.48015,408,KSL,5,,,,,5,36.6,,,36.6,Agricultural,Rural,,2
501_FFS_0109_1,501,FFS,0109,1,4,-32.63183,117.48015,408,KSCL,2,,,,,2,26.6,,,26.6,Agricultural,Rural,,2
501_FFS_0109_1,501,FFS,0109,1,4,-32.63183,117.48015,408,KSCL,1,,,,,1,25.9,,,25.9,Agricultural,Rural,,2
501_FFS_0109_1,501,FFS,0109,1,3,-32.63183,117.48015,408,KSCL,5,,,,,5,36.6,,,36.6,Agricultural,Rural,,2
501_FFS_0109_1,501,FFS,0109,1,1,-32.63183,117.48015,408,CKS,43,,,,,43,,,,,Agricultural,Rural,,2
501_FFS_0109_1,501,FFS,0109,1,3,-32.63183,117.48015,408,KSCL,2,,,,,2,26.6,,,26.6,Agricultural,Rural,,2
501_FFS_0110_1,501,FFS,0110,1,1,-32.6515,117.49867,408,CKS,26,,,,,26,,,,,Agricultural,Rural,,2
501_FFS_0110_1,501,FFS,0110,1,3,-32.6515,117.49867,408,SLC,4,,,,,4,41.7,,,41.7,Agricultural,Rural,,2
501_FFS_0110_1,501,FFS,0110,1,3,-32.6515,117.49867,408,SLC,1,,,,,1,63.5,,,63.5,Agricultural,Rural,,2
501_FFS_0110_1,501,FFS,0110,1,4,-32.6515,117.49867,408,KSCL,1,,,,,1,61.3,,,61.3,Agricultural,Rural,,2
501_FFS_0110_1,501,FFS,0110,1,4,-32.6515,117.49867,408,KSCL,1,,,,,1,63.5,,,63.5,Agricultural,Rural,,2
501_FFS_0111_1,501,FFS,0111,1,1,-32.64186,117.5193,407,LS,36,,,,,36,,,,,Agricultural,Rural,,2
501_FFS_0111_1,501,FFS,0111,1,4,-32.64186,117.5193,407,CL,1,,,,,1,112.3,,,112.3,Agricultural,Rural,,2
501_FFS_0111_1,501,FFS,0111,1,4,-32.64186,117.5193,407,CL,2,,,,,2,83.9,,,83.9,Agricultural,Rural,,2
501_FFS_0111_1,501,FFS,0111,1,3,-32.64186,117.5193,407,CS,9,,,,,9,34.5,,,34.5,Agricultural,Rural,,2
501_FFS_0112_1,501,FFS,0112,1,1,-32.47157,117.57792,408,S,15,,,,,15,,,,,Agricultural,Rural,,2
