"X","Y","ID","OBS_NO","VALUE","OBSERVEDPROPERTY","PROJECT_CODE","SITE_ID","SAMPLEID","SAMPLEDATE","UPPERDEPTH","LOWERDEPTH","DIST_TYPE","O_ASC_ORD"
148.99109,-23.00091,"166350",1,22,"9B2","WDH",350,1,11/MAR/94,0,0.1,"4","DE"
148.7225,-23.00359,"166351",1,18,"9B2","WDH",351,1,11/MAR/94,0,0.1,"1","DE"
148.71722,-22.97401,"166352",1,16,"9B2","WDH",352,1,11/MAR/94,0,0.1,"4","SO"
148.67092,-22.82036,"166353",1,15,"9B2","WDH",353,1,11/MAR/94,0,0.1,"1","SO"
148.58102,-22.84786,"166354",1,55,"9B2","WDH",354,1,11/MAR/94,0,0.1,"4","VE"
148.53461,-22.80702,"166355",1,10,"9B2","WDH",355,1,11/MAR/94,0,0.1,"1","VE"
148.99462,-22.98218,"166356",1,14,"9B2","WDH",356,1,11/MAR/94,0,0.1,"4","VE"
148.68719,-22.86334,"166357",1,27,"9B2","WDH",357,1,09/JUN/94,0,0.1,"1","TE"
148.51718,-22.94244,"166558",1,6,"9B2","WDH",558,1,11/MAR/94,0,0.1,"4","CH"
148.51449,-22.97386,"166564",1,5,"9B2","WDH",564,1,11/MAR/94,0,0.1,"1","KU"
148.50363,-22.97329,"166565",1,5,"9B2","WDH",565,1,11/MAR/94,0,0.1,"1","DE"
148.52422,-22.97812,"166571",1,2,"9B2","WDH",571,1,11/MAR/94,0,0.1,"1","SO"
148.51404,-23.00003,"166574",1,23,"9B2","WDH",574,1,11/MAR/94,0,0.1,"1","DE"
148.62268,-22.98043,"166582",1,13,"9B2","WDH",582,1,11/MAR/94,0,0.1,"1","SO"
148.62678,-22.97703,"166583",1,7,"9B2","WDH",583,1,11/MAR/94,0,0.1,"1","SO"
148.59104,-22.91524,"166586",1,2,"9B2","WDH",586,1,11/MAR/94,0,0.1,"1","KA"
148.63432,-22.98522,"166606",1,5,"9B2","WDH",606,1,11/MAR/94,0,0.1,"1","SO"
148.63405,-22.98156,"166607",1,1,"9B2","WDH",607,1,11/MAR/94,0,0.1,"1","KA"
148.52656,-22.87642,"166610",1,4,"9B2","WDH",610,1,11/MAR/94,0,0.1,"1","SO"
148.66949,-22.96305,"166619",1,1,"9B2","WDH",619,1,11/MAR/94,0,0.1,"1","SO"
148.66999,-22.95471,"166620",1,2,"9B2","WDH",620,1,11/MAR/94,0,0.1,"1","SO"
148.6551,-22.94083,"166625",1,5,"9B2","WDH",625,1,11/MAR/94,0,0.1,"1","SO"
148.67527,-22.9743,"166629",1,1,"9B2","WDH",629,1,11/MAR/94,0,0.1,"1","KA"
148.69525,-22.98155,"166630",1,12,"9B2","WDH",630,1,11/MAR/94,0,0.1,"1","KA"
148.69043,-22.97681,"166631",1,6,"9B2","WDH",631,1,11/MAR/94,0,0.1,"1","KA"
148.71255,-23.00246,"166639",1,1,"9B2","WDH",639,1,11/MAR/94,0,0.1,"1","TE"
148.71928,-23.0093,"166640",1,7,"9B2","WDH",640,1,11/MAR/94,0,0.1,"1","SO"
148.67879,-22.9377,"166644",1,6,"9B2","WDH",644,1,11/MAR/94,0,0.1,"1","RU"
148.63493,-22.89292,"166649",1,46,"9B2","WDH",649,1,11/MAR/94,0,0.1,"1","DE"
148.59779,-22.87557,"166658",1,23,"9B2","WDH",658,1,11/MAR/94,0,0.1,"4","SO"
148.5252,-22.86504,"166670",1,2,"9B2","WDH",670,1,11/MAR/94,0,0.1,"1","KA"
148.56325,-22.84871,"166677",1,19,"9B2","WDH",677,1,11/MAR/94,0,0.1,"1","SO"
148.56912,-22.84681,"166678",1,16,"9B2","WDH",678,1,11/MAR/94,0,0.1,"1","VE"
148.58609,-22.85421,"166681",1,11,"9B2","WDH",681,1,11/MAR/94,0,0.1,"4","VE"
148.52226,-22.83178,"166682",1,10,"9B2","WDH",682,1,11/MAR/94,0,0.1,"1","SO"
148.54719,-22.81933,"166690",1,13,"9B2","WDH",690,1,11/MAR/94,0,0.1,"1","VE"
148.53535,-22.809,"166693",1,8,"9B2","WDH",693,1,11/MAR/94,0,0.1,"1","CH"
148.57997,-22.814,"166697",1,15,"9B2","WDH",697,1,11/MAR/94,0,0.1,"1","SO"
148.5797,-22.81263,"166698",1,5,"9B2","WDH",698,1,11/MAR/94,0,0.1,"1","SO"
148.60008,-22.81108,"166699",1,1,"9B2","WDH",699,1,11/MAR/94,0,0.1,"1","SO"
148.63543,-22.8174,"166700",1,21,"9B2","WDH",700,1,11/MAR/94,0,0.1,"1","SO"
148.64648,-22.81532,"166701",1,1,"9B2","WDH",701,1,11/MAR/94,0,0.1,"1","SO"
148.65847,-22.81651,"166702",1,4,"9B2","WDH",702,1,11/MAR/94,0,0.1,"1","SO"
148.67274,-22.81854,"166704",1,17,"9B2","WDH",704,1,11/MAR/94,0,0.1,"1","VE"
148.69612,-22.84243,"166706",1,1,"9B2","WDH",706,1,11/MAR/94,0,0.1,"1","RU"
148.55104,-22.82818,"166710",1,31,"9B2","WDH",710,1,11/MAR/94,0,0.1,"1","DE"
148.55129,-22.8267,"166711",1,18,"9B2","WDH",711,1,11/MAR/94,0,0.1,"1","SO"
148.55185,-22.82096,"166713",1,3,"9B2","WDH",713,1,11/MAR/94,0,0.1,"1","KU"
148.60388,-22.84818,"166716",1,37,"9B2","WDH",716,1,11/MAR/94,0,0.1,"4","VE"
148.62521,-22.85409,"166718",1,17,"9B2","WDH",718,1,11/MAR/94,0,0.1,"1","SO"
148.63488,-22.85262,"166719",1,4,"9B2","WDH",719,1,11/MAR/94,0,0.1,"1","SO"
148.62968,-22.84602,"166720",1,6,"9B2","WDH",720,1,11/MAR/94,0,0.1,"4","VE"
148.62968,-22.84598,"166721",1,81,"9B2","WDH",721,1,01/JAN/94,0,0.1,"4","VE"
148.66332,-22.89701,"166723",1,18,"9B2","WDH",723,1,11/MAR/94,0,0.1,"4","VE"
148.66272,-22.90084,"166726",1,15,"9B2","WDH",726,1,11/MAR/94,0,0.1,"4","RU"
148.66376,-22.90836,"166728",1,1,"9B2","WDH",728,1,11/MAR/94,0,0.1,"","KA"
148.66734,-22.91268,"166729",1,14,"9B2","WDH",729,1,11/MAR/94,0,0.1,"4","VE"
148.66735,-22.91271,"166730",1,40,"9B2","WDH",730,1,01/JAN/94,0,0.1,"4","VE"
148.67229,-22.92682,"166731",1,20,"9B2","WDH",731,1,11/MAR/94,0,0.1,"1","SO"
148.66337,-22.88664,"166742",1,27,"9B2","WDH",742,1,11/MAR/94,0,0.1,"4","VE"
148.66337,-22.88662,"166743",1,49,"9B2","WDH",743,1,01/JAN/94,0,0.1,"4","VE"
148.67224,-22.89891,"166744",1,8,"9B2","WDH",744,1,11/MAR/94,0,0.1,"4","SO"
148.67392,-22.92249,"166747",1,4,"9B2","WDH",747,1,11/MAR/94,0,0.1,"1","RU"
148.69078,-22.91653,"166750",1,24,"9B2","WDH",750,1,11/MAR/94,0,0.1,"4","RU"
148.70372,-22.91055,"166751",1,22,"9B2","WDH",751,1,11/MAR/94,0,0.1,"4","SO"
148.69509,-22.89089,"166757",1,22,"9B2","WDH",757,1,01/JAN/94,0,0.1,"3","SO"
148.70969,-22.90222,"166758",1,30,"9B2","WDH",758,1,11/MAR/94,0,0.1,"1","VE"
148.78754,-22.90148,"166760",1,6,"9B2","WDH",760,1,11/MAR/94,0,0.1,"","SO"
148.79204,-22.87238,"166767",1,7,"9B2","WDH",767,1,11/MAR/94,0,0.1,"5","VE"
148.78973,-22.90699,"166773",1,16,"9B2","WDH",773,1,11/MAR/94,0,0.1,"4","SO"
148.81274,-22.90967,"166774",1,7,"9B2","WDH",774,1,11/MAR/94,0,0.1,"1","SO"
148.98418,-22.99599,"166783",1,31,"9B2","WDH",783,1,11/MAR/94,0,0.1,"4","VE"
148.98421,-22.99603,"166784",1,131,"9B2","WDH",784,1,01/JAN/94,0,0.1,"4","VE"
149.0028,-23.04922,"166787",1,24,"9B2","WDH",787,1,11/MAR/94,0,0.1,"6","VE"
148.99376,-22.96143,"166792",1,1,"9B2","WDH",792,1,11/MAR/94,0,0.1,"1","DE"
148.99944,-22.99235,"166794",1,39,"9B2","WDH",794,1,11/MAR/94,0,0.1,"4","CH"
148.99877,-22.99734,"166797",1,25,"9B2","WDH",797,1,11/MAR/94,0,0.1,"4","DE"
148.58935,-22.48759,"166824",1,54,"9B2","WDH",824,1,11/MAR/94,0,0.1,"4","VE"
148.58183,-22.49234,"166825",1,33,"9B2","WDH",825,1,11/MAR/94,0,0.1,"4","VE"
148.58183,-22.49234,"166825",1,38,"9B2","WDH",825,2,11/MAR/94,0,0.2,"4","VE"
148.57806,-22.51906,"166829",1,16,"9B2","WDH",829,1,11/MAR/94,0,0.1,"1","DE"
148.56869,-22.52053,"166830",1,6,"9B2","WDH",830,1,11/MAR/94,0,0.1,"1","VE"
148.56869,-22.52053,"166830",2,17,"9B2","WDH",830,1,11/MAR/94,0,0.1,"1","VE"
148.69006,-22.50458,"166874",1,14,"9B2","WDH",874,1,11/MAR/94,0,0.1,"4","VE"
148.67984,-22.50509,"166878",1,44,"9B2","WDH",878,1,11/MAR/94,0,0.1,"1","VE"
148.69637,-22.48712,"166890",1,75,"9B2","WDH",890,1,11/MAR/94,0,0.1,"4","VE"
148.71863,-22.50946,"166893",1,15,"9B2","WDH",893,1,11/MAR/94,0,0.1,"4","VE"
148.71863,-22.50946,"166893",2,25,"9B2","WDH",893,1,11/MAR/94,0,0.1,"4","VE"
148.73089,-22.50518,"166900",1,14,"9B2","WDH",900,1,11/MAR/94,0,0.1,"4","VE"
148.73089,-22.50518,"166900",2,42,"9B2","WDH",900,1,11/MAR/94,0,0.1,"4","VE"
148.71889,-22.81785,"1669001",1,6,"9B2","WDH",9001,1,03/JUL/92,0,0.1,"1","SO"
148.84301,-22.85119,"1669002",1,3,"9B2","WDH",9002,1,03/JUL/92,0,0.1,"1","KA"
148.81463,-22.89681,"1669004",1,6,"9B2","WDH",9004,1,03/JUL/92,0,0.1,"1","SO"
148.88643,-22.95512,"1669005",1,7,"9B2","WDH",9005,1,03/JUL/92,0,0.1,"4","SO"
148.88064,-22.95902,"1669006",1,5,"9B2","WDH",9006,1,03/JUL/92,0,0.1,"4","CH"
148.74693,-22.85675,"1669007",1,9,"9B2","WDH",9007,1,03/JUL/92,0,0.1,"1","SO"
148.63098,-22.87599,"1669008",1,3,"9B2","WDH",9008,1,03/JUL/92,0,0.1,"1","SO"
148.5204,-22.92315,"1669009",1,13,"9B2","WDH",9009,1,03/JUL/92,0,0.1,"4","CH"
148.75702,-22.51637,"166901",1,6,"9B2","WDH",901,1,11/MAR/94,0,0.1,"1","DE"
148.52331,-22.92222,"1669010",1,4,"9B2","WDH",9010,1,03/JUL/92,0,0.1,"4","TE"
148.48466,-22.81744,"1669011",1,3,"9B2","WDH",9011,1,03/JUL/92,0,0.1,"1","RU"
148.5803,-22.83759,"1669012",1,52,"9B2","WDH",9012,1,03/JUL/92,0,0.1,"1","CH"
148.59292,-22.84206,"1669013",1,16,"9B2","WDH",9013,1,03/JUL/92,0,0.1,"1","CH"
148.85141,-22.96027,"1669014",1,20,"9B2","WDH",9014,1,03/JUL/92,0,0.1,"3","SO"
148.84258,-22.93902,"1669015",1,18,"9B2","WDH",9015,1,03/JUL/92,0,0.1,"1","VE"
148.84258,-22.93904,"1669016",1,45,"9B2","WDH",9016,1,03/JUL/92,0,0.1,"1","VE"
149.06629,-22.91969,"1669017",1,2,"9B2","WDH",9017,1,03/JUL/92,0,0.08,"1","KA"
148.47768,-22.8504,"1669018",1,3,"9B2","WDH",9018,1,03/JUL/92,0,0.1,"1","CH"
148.71069,-22.81886,"1669019",1,10,"9B2","WDH",9019,1,03/JUL/92,0,0.1,"1","SO"
148.61512,-22.83872,"1669020",1,4,"9B2","WDH",9020,1,03/JUL/92,0,0.1,"1","SO"
148.64832,-22.85956,"1669021",1,14,"9B2","WDH",9021,1,03/JUL/92,0,0.1,"1","TE"
148.65699,-22.87671,"1669022",1,31,"9B2","WDH",9022,1,03/JUL/92,0,0.1,"1","SO"
148.8307,-22.92606,"1669023",1,4,"9B2","WDH",9023,1,03/JUL/92,0,0.1,"3","VE"
148.8307,-22.92603,"1669024",1,8,"9B2","WDH",9024,1,03/JUL/92,0,0.1,"3","VE"
148.64224,-22.52767,"1669025",1,52,"9B2","WDH",9025,1,01/OCT/93,0,0.1,"1","DE"
148.60061,-22.53822,"1669026",1,15,"9B2","WDH",9026,1,01/OCT/93,0,0.1,"4","VE"
148.60061,-22.53822,"1669027",1,22,"9B2","WDH",9027,1,01/OCT/93,0,0.1,"4","VE"
148.46419,-22.62375,"1669028",1,33,"9B2","WDH",9028,1,01/OCT/93,0,0.1,"1","VE"
148.46419,-22.62375,"1669029",1,24,"9B2","WDH",9029,1,01/OCT/93,0,0.1,"1","VE"
148.49059,-22.6064,"1669030",1,13,"9B2","WDH",9030,1,01/OCT/93,0,0.1,"1","VE"
148.53493,-22.59126,"1669031",1,40,"9B2","WDH",9031,1,01/OCT/93,0,0.1,"6","VE"
148.48657,-22.55936,"1669032",1,35,"9B2","WDH",9032,1,01/OCT/93,0,0.1,"1","VE"
148.53958,-22.53534,"1669033",1,9,"9B2","WDH",9033,1,01/OCT/93,0,0.1,"1","VE"
148.54424,-22.85189,"1669034",1,5,"9B2","WDH",9034,1,15/MAY/94,0,0.1,"1","TE"
148.55795,-22.88616,"1669035",1,2,"9B2","WDH",9035,1,15/MAY/94,0,0.1,"1","SO"
148.86554,-22.88519,"1669036",1,3,"9B2","WDH",9036,1,15/MAY/94,0,0.1,"1","CH"
148.61465,-22.87196,"1669037",1,2,"9B2","WDH",9037,1,15/MAY/94,0,0.1,"1","KA"
148.66167,-22.89642,"1669038",1,33,"9B2","WDH",9038,1,15/MAY/94,0,0.1,"1","VE"
148.69758,-22.94732,"1669039",1,4,"9B2","WDH",9039,1,15/MAY/94,0,0.1,"1","SO"
148.69758,-22.94732,"1669039",1,3,"9B2","WDH",9039,3,15/MAY/94,0.1,0.2,"1","SO"
148.69758,-22.94732,"1669039",1,2,"9B2","WDH",9039,4,15/MAY/94,0.2,0.3,"1","SO"
148.69758,-22.94732,"1669039",1,2,"9B2","WDH",9039,5,15/MAY/94,0.33,0.4,"1","SO"
148.69758,-22.94732,"1669039",1,2,"9B2","WDH",9039,7,15/MAY/94,0.5,0.6,"1","SO"
148.69758,-22.94732,"1669039",1,2,"9B2","WDH",9039,11,15/MAY/94,0.9,1,"1","SO"
148.69758,-22.94732,"1669039",1,2,"9B2","WDH",9039,14,15/MAY/94,1.2,1.3,"1","SO"
148.69758,-22.94732,"1669039",1,2,"9B2","WDH",9039,16,15/MAY/94,1.4,1.5,"1","SO"
148.69758,-22.94732,"1669039",1,2,"9B2","WDH",9039,17,15/MAY/94,1.5,1.6,"1","SO"
148.69044,-22.97686,"1669040",1,2,"9B2","WDH",9040,1,15/MAY/94,0,0.1,"1","KA"
148.71928,-23.00929,"1669041",1,7,"9B2","WDH",9041,1,15/MAY/94,0,0.1,"1","SO"
148.71928,-23.00929,"1669041",1,3,"9B2","WDH",9041,3,15/MAY/94,0.1,0.2,"1","SO"
148.71928,-23.00929,"1669041",1,2,"9B2","WDH",9041,4,15/MAY/94,0.23,0.3,"1","SO"
148.71928,-23.00929,"1669041",1,2,"9B2","WDH",9041,5,15/MAY/94,0.3,0.4,"1","SO"
148.71928,-23.00929,"1669041",1,2,"9B2","WDH",9041,7,15/MAY/94,0.5,0.6,"1","SO"
148.71928,-23.00929,"1669041",1,2,"9B2","WDH",9041,10,15/MAY/94,0.8,0.9,"1","SO"
148.71928,-23.00929,"1669041",1,2,"9B2","WDH",9041,13,15/MAY/94,1.1,1.2,"1","SO"
148.71928,-23.00929,"1669041",1,2,"9B2","WDH",9041,16,15/MAY/94,1.4,1.5,"1","SO"
148.50362,-22.97324,"1669042",1,3,"9B2","WDH",9042,1,15/MAY/94,0,0.1,"1","TE"
148.43926,-22.94528,"1669043",1,2,"9B2","WDH",9043,1,15/MAY/94,0,0.1,"1","KU"
148.48969,-22.95598,"1669044",1,3,"9B2","WDH",9044,1,15/MAY/94,0,0.1,"1","TE"
148.57067,-22.8872,"1669045",1,5,"9B2","WDH",9045,1,15/MAY/94,0,0.1,"1","SO"
148.57067,-22.8872,"1669045",1,2,"9B2","WDH",9045,3,15/MAY/94,0.1,0.2,"1","SO"
148.57067,-22.8872,"1669045",1,2,"9B2","WDH",9045,5,15/MAY/94,0.25,0.3,"1","SO"
148.57067,-22.8872,"1669045",1,2,"9B2","WDH",9045,6,15/MAY/94,0.3,0.4,"1","SO"
148.57067,-22.8872,"1669045",1,2,"9B2","WDH",9045,8,15/MAY/94,0.5,0.6,"1","SO"
148.57067,-22.8872,"1669045",1,2,"9B2","WDH",9045,11,15/MAY/94,0.8,0.9,"1","SO"
148.57067,-22.8872,"1669045",1,2,"9B2","WDH",9045,14,15/MAY/94,1.1,1.2,"1","SO"
148.57067,-22.8872,"1669045",1,2,"9B2","WDH",9045,17,15/MAY/94,1.4,1.5,"1","SO"
148.60542,-22.92739,"1669046",1,2,"9B2","WDH",9046,1,15/MAY/94,0,0.1,"1","TE"
148.65795,-22.93641,"1669047",1,3,"9B2","WDH",9047,1,15/MAY/94,0,0.1,"1","KU"
148.61586,-22.82548,"1669048",1,3,"9B2","WDH",9048,1,15/MAY/94,0,0.1,"1","VE"
148.61586,-22.82548,"1669049",1,19,"9B2","WDH",9049,1,15/MAY/94,0,0.1,"1","VE"
148.65655,-22.48448,"166905",1,6,"9B2","WDH",905,1,11/MAR/94,0,0.1,"1","VE"
148.65655,-22.48448,"166905",2,21,"9B2","WDH",905,1,11/MAR/94,0,0.1,"1","VE"
148.71488,-22.91536,"1669050",1,13,"9B2","WDH",9050,1,15/MAY/94,0,0.1,"4","VE"
148.71488,-22.91539,"1669051",1,115,"9B2","WDH",9051,1,29/MAR/96,0,0.1,"4","VE"
148.71274,-22.88436,"1669052",1,9,"9B2","WDH",9052,1,15/MAY/94,0,0.1,"4","VE"
148.71274,-22.88439,"1669053",1,14,"9B2","WDH",9053,1,29/MAR/96,0,0.1,"4","VE"
148.53955,-22.53544,"1669054",1,11,"9B2","WDH",9054,1,15/MAY/94,0,0.1,"1","VE"
148.66829,-22.56518,"1669055",1,10,"9B2","WDH",9055,1,15/MAY/94,0,0.1,"1","VE"
148.66829,-22.56518,"1669056",1,12,"9B2","WDH",9056,1,15/MAY/94,0,0.1,"1","VE"
148.8033,-22.521,"1669057",1,22,"9B2","WDH",9057,1,29/MAR/96,0,0.1,"4","DE"
148.51158,-22.81741,"1669058",1,2,"9B2","WDH",9058,1,18/OCT/94,0,0.1,"1","CH"
148.51158,-22.81741,"1669058",1,3,"9B2","WDH",9058,2,18/OCT/94,0,0.1,"1","CH"
148.51158,-22.81741,"1669058",1,2,"9B2","WDH",9058,3,18/OCT/94,0.14,0.2,"1","CH"
148.51158,-22.81741,"1669058",1,2,"9B2","WDH",9058,4,18/OCT/94,0.2,0.3,"1","CH"
148.51158,-22.81741,"1669058",1,2,"9B2","WDH",9058,5,18/OCT/94,0.32,0.4,"1","CH"
148.51158,-22.81741,"1669058",1,2,"9B2","WDH",9058,7,18/OCT/94,0.5,0.6,"1","CH"
148.51158,-22.81741,"1669058",1,2,"9B2","WDH",9058,10,18/OCT/94,0.8,0.9,"1","CH"
148.51158,-22.81741,"1669058",1,2,"9B2","WDH",9058,13,18/OCT/94,1.1,1.2,"1","CH"
148.51158,-22.81741,"1669058",1,2,"9B2","WDH",9058,16,18/OCT/94,1.4,1.5,"1","CH"
148.4976,-22.75741,"1669059",1,4,"9B2","WDH",9059,1,18/OCT/94,0,0.1,"1","SO"
148.4976,-22.75741,"1669059",1,5,"9B2","WDH",9059,2,18/OCT/94,0,0.1,"1","SO"
148.4976,-22.75741,"1669059",1,2,"9B2","WDH",9059,3,18/OCT/94,0.1,0.2,"1","SO"
148.4976,-22.75741,"1669059",1,2,"9B2","WDH",9059,4,18/OCT/94,0.2,0.3,"1","SO"
148.4976,-22.75741,"1669059",1,2,"9B2","WDH",9059,5,18/OCT/94,0.3,0.4,"1","SO"
148.4976,-22.75741,"1669059",1,2,"9B2","WDH",9059,7,18/OCT/94,0.5,0.6,"1","SO"
148.4976,-22.75741,"1669059",1,2,"9B2","WDH",9059,10,18/OCT/94,0.8,0.9,"1","SO"
148.4976,-22.75741,"1669059",1,2,"9B2","WDH",9059,13,18/OCT/94,1.1,1.2,"1","SO"
148.4976,-22.75741,"1669059",1,2,"9B2","WDH",9059,15,18/OCT/94,1.3,1.4,"1","SO"
148.4976,-22.75741,"1669059",1,2,"9B2","WDH",9059,16,18/OCT/94,1.4,1.5,"1","SO"
148.65921,-22.48455,"166906",1,10,"9B2","WDH",906,1,11/MAR/94,0,0.1,"1","VE"
148.9245,-22.88078,"1669060",1,22,"9B2","WDH",9060,1,11/JUL/96,0,0.1,"4","VE"
148.9245,-22.88078,"1669060",1,38,"9B2","WDH",9060,2,11/JUL/96,0,0.02,"4","VE"
148.9245,-22.8808,"1669061",1,46,"9B2","WDH",9061,1,11/JUL/96,0,0.1,"4","VE"
148.9245,-22.8808,"1669061",1,100,"9B2","WDH",9061,2,11/JUL/96,0,0.02,"4","VE"
148.92066,-22.88058,"1669062",1,38,"9B2","WDH",9062,1,11/JUL/96,0,0.1,"4","DE"
148.75824,-22.71337,"1669063",1,12,"9B2","WDH",9063,1,29/MAR/96,0,0.1,"4","VE"
148.83773,-22.66594,"1669064",1,12,"9B2","WDH",9064,1,29/MAR/96,0,0.1,"1","VE"
148.76209,-22.53476,"1669065",1,13,"9B2","WDH",9065,1,29/MAR/96,0,0.1,"4","VE"
148.76222,-22.53423,"1669066",1,26,"9B2","WDH",9066,1,29/MAR/96,0,0.1,"4","VE"
148.73068,-22.55638,"1669067",1,10,"9B2","WDH",9067,1,29/MAR/96,0,0.1,"4","VE"
148.67219,-22.55717,"1669068",1,55,"9B2","WDH",9068,1,29/MAR/96,0,0.1,"4","VE"
148.68607,-22.54643,"1669069",1,12,"9B2","WDH",9069,1,29/MAR/96,0,0.1,"4","VE"
148.68115,-22.48967,"166907",1,45,"9B2","WDH",907,1,11/MAR/94,0,0.1,"1","VE"
148.68607,-22.54643,"1669070",1,18,"9B2","WDH",9070,1,29/MAR/96,0,0.1,"4","VE"
148.62829,-22.65391,"1669071",1,7,"9B2","WDH",9071,1,29/MAR/96,0,0.1,"1","DE"
148.61144,-22.73794,"1669072",1,5,"9B2","WDH",9072,1,29/MAR/96,0,0.1,"1","DE"
148.66287,-22.63175,"1669073",1,12,"9B2","WDH",9073,1,29/MAR/96,0,0.1,"4","VE"
148.66287,-22.63175,"1669074",1,13,"9B2","WDH",9074,1,29/MAR/96,0,0.1,"4","VE"
148.77444,-22.69096,"1669075",1,5,"9B2","WDH",9075,1,29/MAR/96,0,0.1,"4","SO"
148.83521,-22.57375,"1669076",1,14,"9B2","WDH",9076,1,29/MAR/96,0,0.1,"4","VE"
148.83715,-22.55186,"1669077",1,12,"9B2","WDH",9077,1,29/MAR/96,0,0.1,"4","VE"
148.83715,-22.55186,"1669078",1,44,"9B2","WDH",9078,1,29/MAR/96,0,0.1,"4","VE"
148.85024,-22.55699,"1669079",1,31,"9B2","WDH",9079,1,29/MAR/96,0,0.1,"4","VE"
148.91029,-22.4946,"1669080",1,19,"9B2","WDH",9080,1,29/MAR/96,0,0.1,"4","VE"
148.91029,-22.4946,"1669081",1,61,"9B2","WDH",9081,1,29/MAR/96,0,0.1,"4","VE"
148.86846,-22.86826,"1669082",1,11,"9B2","WDH",9082,1,11/JUL/96,0,0.1,"1","DE"
148.91689,-22.80169,"1669083",1,16,"9B2","WDH",9083,1,11/JUL/96,0,0.1,"4","KU"
148.72243,-22.74625,"1669084",1,16,"9B2","WDH",9084,1,11/JUL/96,0,0.1,"1","VE"
148.72243,-22.74625,"1669084",1,21,"9B2","WDH",9084,2,11/JUL/96,0,0.03,"1","VE"
148.90627,-22.75788,"1669085",1,17,"9B2","WDH",9085,1,11/JUL/96,0,0.1,"4","DE"
148.8382,-22.74599,"1669086",1,6,"9B2","WDH",9086,1,11/JUL/96,0,0.1,"1","DE"
148.85614,-22.72835,"1669087",1,11,"9B2","WDH",9087,1,11/JUL/96,0,0.1,"1","VE"
148.85614,-22.72835,"1669087",1,21,"9B2","WDH",9087,2,11/JUL/96,0,0.04,"1","VE"
148.85614,-22.72835,"1669088",1,4,"9B2","WDH",9088,1,11/JUL/96,0,0.1,"1","VE"
148.85614,-22.72835,"1669088",1,6,"9B2","WDH",9088,2,11/JUL/96,0,0.03,"1","VE"
148.84994,-22.69183,"1669089",1,7,"9B2","WDH",9089,1,11/JUL/96,0,0.1,"1","VE"
148.84994,-22.69183,"1669089",1,16,"9B2","WDH",9089,2,11/JUL/96,0,0.02,"1","VE"
148.84994,-22.69183,"1669090",1,5,"9B2","WDH",9090,1,11/JUL/96,0,0.1,"1","VE"
148.72667,-22.71288,"1669091",1,12,"9B2","WDH",9091,1,11/JUL/96,0,0.1,"4","DE"
148.80781,-22.68683,"1669092",1,6,"9B2","WDH",9092,1,11/JUL/96,0,0.1,"1","VE"
148.74318,-22.721,"1669093",1,8,"9B2","WDH",9093,1,11/JUL/96,0,0.1,"4","SO"
148.88866,-22.72029,"1669094",1,14,"9B2","WDH",9094,1,11/JUL/96,0,0.1,"5","VE"
148.88866,-22.72029,"1669094",1,22,"9B2","WDH",9094,2,11/JUL/96,0,0.04,"5","VE"
148.87814,-22.73151,"1669095",1,6,"9B2","WDH",9095,1,11/JUL/96,0,0.1,"1","RU"
148.88809,-22.74992,"1669096",1,9,"9B2","WDH",9096,1,11/JUL/96,0,0.1,"1","RU"
148.67691,-22.8112,"1669097",1,17,"9B2","WDH",9097,1,11/JUL/96,0,0.1,"1","DE"
148.79354,-22.74955,"1669098",1,8,"9B2","WDH",9098,1,11/JUL/96,0,0.1,"1","SO"
148.91971,-22.8306,"1669099",1,11,"9B2","WDH",9099,1,11/JUL/96,0,0.1,"4","VE"
148.91971,-22.8306,"1669099",1,5,"9B2","WDH",9099,4,11/JUL/96,0.2,0.3,"4","VE"
148.91971,-22.8306,"1669099",1,2,"9B2","WDH",9099,7,11/JUL/96,0.5,0.6,"4","VE"
148.91971,-22.8306,"1669099",1,4,"9B2","WDH",9099,10,11/JUL/96,0.8,0.9,"4","VE"
148.91971,-22.8306,"1669099",1,14,"9B2","WDH",9099,13,11/JUL/96,1.1,1.2,"4","VE"
148.91971,-22.8306,"1669099",1,20,"9B2","WDH",9099,16,11/JUL/96,1.4,1.5,"4","VE"
148.86839,-22.98107,"1669100",1,7,"9B2","WDH",9100,1,11/JUL/96,0,0.1,"4","SO"
148.63543,-22.8174,"1669101",1,5,"9B2","WDH",9101,1,11/JUL/96,0,0.1,"1","SO"
148.63894,-22.84615,"1669102",1,11,"9B2","WDH",9102,1,11/JUL/96,0,0.1,"1","VE"
148.63894,-22.84615,"1669102",1,6,"9B2","WDH",9102,2,11/JUL/96,0,0.1,"1","VE"
148.63894,-22.84615,"1669102",1,30,"9B2","WDH",9102,3,11/JUL/96,0,0.04,"1","VE"
148.89111,-22.50404,"1669103",1,7,"9B2","WDH",9103,1,11/JUL/96,0,0.1,"4","DE"
148.87407,-22.14227,"1669104",1,20,"9B2","WDH",9104,1,11/JUL/96,0,0.1,"1","VE"
148.86734,-22.17448,"1669105",1,74,"9B2","WDH",9105,1,11/JUL/96,0,0.1,"1","VE"
148.96383,-22.50345,"1669106",1,61,"9B2","WDH",9106,1,11/JUL/96,0,0.1,"1","DE"
148.98763,-22.50704,"1669107",1,83,"9B2","WDH",9107,1,11/JUL/96,0,0.1,"4","VE"
